clean_text,label
 seharian  kabar sih bapak tau malam telepon cuma buat mengecek  tidur apa  mengobrol tertawa sejam terus pamit tidur padahal tadi nomornya  gue blok terus gue unblock gara  tega,happy
seram sendiri dulu mama ku  semangat menyuruh behelan pas dikasih tau dokter  mama langsung  mau  takutnya  efek ,fear
terima kasih ibu  mengajarkanku membagi cinta kasih  orang   memandang  membanding   semua berjalan  baik seiring  doamu kubalas semua  tangis  dipipimu ,love
hari   riang gembira aku mulai mencuci celana jeansku   dicuci selama  minggu  gerakan sekali bilas kamu mau kan maz terima aku apa adanya,happy
apa  cinta cinta  ali   berbaring tidur menggantikan rasulullah saw  kasur nabi padahal  tahu  sekelompok orang  berkumpul  membunuh rasulullah saw   tahu   mungkin  tewas  kasur  sama,love
gue pernah baca review film nya  yaa pokoknya barengan sama review film nya dewi persik wkwkwk seram anjir gue bacanya  mau nonton aku cupu,fear
akhirnya  berfoto mesra  jokowi  memang sederhana  baik hati pak jokowi mendukung gempaliterasi generasijaguar tur sumatra  menyambut   bakahuni,love
guys aku  deg degan parah takut   ambil sks smt   tinggal matkul   mau keluar  aku  yakin soalnya merasa apes banget dosen sama uasnya biar  takut bagaimana  kepikiran terus  enak,fear
lihat postingannya simba via   terbaru kok netijennya jahat ih dibilang lebai lah vianya cedih woi cewek baik kalau  direct message     marah lah,anger
wajar  kalau cowok menangis gara gara menahan kangen soal nya   sama sekali  ketemu hehe lebay  sih  dong artinya  sayang menahan kangen  menangis jarang sih gue ketemu  kayak  wkwk,love
 jawabannya sama no hp billing npwp     terdaftar bagaimana mungkin  terdaftar orang  mendaftar  kantor bpjstk  menara jamsostek kok   pakai tokopedia  pakai tokopedia kena biaya admin,anger
tempat sampah made in jerman  oke kok positif thnkng  indonesia   bikin bus tongtong ganti scania   suka kan  penting  dikorupsi ajasih,sadness
kemaren pembagian nilai uts takut benar gue   imbangin pas uas kampus gue serem,fear
akhirnya  foto portrait wajahku barusan  pas motret motret  tugu ketemu sama bang ekopra yogo ahai tugu yogyakarta indonesia,happy
 pernah bikin status galau  ig sekalinya bikin banyak  kepoooo  sotoyyy langsung jadikan bahan gosip sok pangnyaho na weh kesal efeklgdatengtamu,anger
 lihat tadinya mau  bersihkan sama    enak kali sama  ,sadness
 orang presiden  jkw  memang  amanah buat mengerjakan  andai nyawa  sendiri  dimintak  ibu pertiwi  bangsa  maju sejahtera  adil beliu  berikan salam  buat saudara   dipapua,happy
 the girlfriend maaf bang dipinjem dulu sih eneng i need my long overdue dose of lexyness dinnerdate,happy
  dirimu  seorang anak perempuan kecil papa biasanya mengajarkan putri kecilnya naik sepeda   papa menganggap mu  papa  melepas roda bantu sepeda mu kemudian mama bilang jangan dulu jangan dilepas dulu roda bantunya,love
but apa makes me liking blink sok much  gara gara muka  beda beda  gampang  hafal paling of them are lulusan idola cilik,happy
bagaimana mungkin sebuah pondok pesantren  hidup  aman  nyaman  tengah masyarakat  mayoritas penduduknya penganut agama hindu  semua  mendorong sinergi alami  agama toleransi  demokrasi  indonesia kata  jokowi periode,happy
aku coba dengarkan album nya  terus jatuh cinta dong sama sealbum identify habis  aku mulai lah menonton jaman debut ssi nya naaah bulan  belajar dikit comeback just right,happy
namanya   sayang mau disakiti kayak bagaimana  tetap  maafin,love
peng aku stalk akun twitternya juned  memori sama benar kayak otomatically re play in my brain kangen kalian kangen  isinya kangen tertawa ketiwi  kantin terus nongkrong  rumah delima   rumah masing anggota buat mak,sadness
jeno  ganteng banget  aku terpesona,love
sebelnya kalau  anxiety  tiba tiba sakit perut mual panik takut merasa sendiri sedih padahal  gue hadepin bukan apa apa  selalu anxiety lebih   sih cape lho,fear
pak gubernur   sini  depan selalu macet  sore  pak  evaluasi,anger
selamat malam sayang jangan lupa ingatan lupakan mantan  gimana jangan lupa nafas  sebut namaku   jangan lupa minum air putih  me rasa sesekali  menguras tenaga  selamat malam,love
 katak  tempurung kepercayaan tinggi  hegemoni ilmu sains  teknologi  solusi pragmatis apolitis  beragam permasalahan  indonesia  suatu bentuk dogma sila google scientism sila google arogansi alumni itb eh,sadness
yallah yaallah gue mau scrolling instagram  ngelag kea buka pakai internet explorer   ah kok gue akhir  banyak merasakan ketidakstabilan sistem instagram yah ntut  berbicara apaan gue,anger
semoga  semakin terdorong  berniat menyemai cinta  rumah rumah   allah hantar diri   kebahagiaan hakiki     dekat  allah subhanahu wa ta ala,love
acuhkan  orang  berkomentar   tim t  tim penuh  member  bakal memberikan sinar  depan buat jeikeitei   kuat tangguh  penuh warna percaya kelak tim t  berkembang  bersama sama support antar anggota team kompak,happy
satu menit kemudian ternyata bukan  satu menit  lalu  sejak  hari  lalu gue  jatuh cinta sama lu salah sapa coba,love
  dideskripsikan lah pokoknya bagaikan kasih sayang ibu  anak anaknya padahal gue  punya anak  nikah  si pacar   gada pokoknya sayang anak anakku semua,love
tiga televisi series   selesai ditonton belasan buku  terbaca  puluhan folder film  tonton  flash disk jangan lupa tumpukan baju bersih   diseterika yan kosanlyfe,sadness
o good pagi kassy  mau tau pokoknya  enak parah aku cinta kassy semua lagu kassy enak enak guys ayo dengarkan,love
cara jawab curhatan orang depresi bagaimana  aku takut omongan aku salah aku tak tau  bagaimana  kalau aku diam  dikira  memberi solusi apa apa aku benar gmarahti  jawab apa  cuma  kasihan  tertekan banget,fear
baca  vaksin  akun  kok seram kali yaa ayuka vaksin terus sesuai jadwal padahal  kalau kandungan vaksin semenyeramkan  dijabarkan  akun  kok was was jg tega kali orang  belakang,fear
wah   ikuti hari belakangan   sibuk melayani umat hindu bagus  hindu  agama  usah dibawa  politik umatnya  pribadi   main politik,fear
tapiii pokoknya tetap jadi abang  baik  walaupun dingin jutek    hati  sayang banget  sama gue pokoknya intinya hbddddd sama brooo,happy
nasional monument monas  bejarak sekian ratus meter  terlihat  hari  kantor  menyentuh dinding pagarnya   pernah,sadness
selamat ulang tahun  istriku semoga sehat  panjang umur selalu semakin  beri kesabaran  selalu tulus merawat kedua anak  love kamu,love
bukan cuma   sering mengobrol nge receh bareng buat riddle main tatap an mengerjakan pekerjaan rumah  kelas bareng tukar pikiran  gue  tau sisi gelapnya  it s feel s lyk i found the other side of him self beda    gue kenal dulu,love
  sabar menunggu perhelatan internationalgamelanfestival solo sedang bersiap menerima kedatangan lebih  kelompok gamelan   luar negeri  pergelaran igf  diadakan agustus,happy
jadi nomor  hangus    dipakai   disetting   kartu baru min maap nah min  kekeh pertanyaannya,anger
nyeberang lewat pelican crossing    dekat up   ngeri motor mobil susah mengalah,fear
cinta  aneh semakin kamu berusaha menghapus   hatimu semakin sering  muncul  pikiranmu,love
 masalah  mau masuk partai penista agama  hak pilihan    sayang kan sbaik nya  usah membawa bawa nama allah  membawa bawa nama   k pentingan pribadi,sadness
 romantis bikin gemash  degdegann kakak pokoknya bikin senyum  bikin aku  kiss attack cowok romantis     bakal  lakukan buat patnernya aiguuuu favorit banget laki  ,love
lantunan dawai indah diri isi gegap gempita orkestra kehidupan berikan nada merdu pagelaran kehidupan  ceria semoga kesehatan selalu isi indahnya alunan nada ntarkan lagu sukses  panggung kebahagiaan kehidupan selamat milad om barakallahu fii umriik,happy
disayangi  insan   sayang  satu kebahagiaan  dihormati  insan   sayang  lebih bermakna tiada  kalau sayang  tiada hormatnya,love
apa  allah berikan   terbaik    apa   meminta  sesuai   allah kasih jangan bersedih lapangkan dada ikhlaskan hati,happy
jadi aku  punya ganglion ditangan dekat banget urat nadi awalnya aku kira tulang kegeser eh pas cari tau digugel  tumor ganglion aku jadi takut   pernah kayak begini ga mau tanya dong,fear
 kab bekasi dibenahi tata kelola jalan rayanya daerah  nota bene kecil kecelakaan  merenggunt nyawa tetangga kani  hari terjadi  jalan rusak  proyek  merusak jalan,sadness
misi mas menumpang mengamen kau membuatku merasakan indahnya jatuh cinta indahnya dicintai  kamu jadi milikku makasih kalau  punya receh pakai cinta   apa apa mas,happy
ternyata kau  alasan  aku rela begadang hingga rehat larut malam meski mata mulai berproses membentuk lingkaran hitam  sama sekali tak kupedulikan mungkin rinduku terlalu   kamu  memang hobi ketiduran menjengkelkan  aku sayang,love
kelakuanmu  mencerminkan kelakuan pasanganmu  kalau menyebalkan  siap  punya pasangan  menyebalkan  teman aku   sih  apa,anger
mudik kali  bawaan lumayan banyak  banyak baju  dulu beli  cirebon  dibawa pulang  sekarang   muat  badan wkwk,sadness
kebutuan menjelang hari lebaran semakin mendesak apa  segalanya   beli  harga sembako  pakean semua nya serba ganti bandrol harga  semoga  beri kesabaran hati jangan  terburu  hawa nafsu setan  tak bertanggung jawab,sadness
siang tadi merasa bodoh   sebuah cafe  mana tempatnya sehari hari gue melewati kalau mau pulang sore     museum macan kiraan  jauh selemparan kolor  kantor  kostan pacar haha ku merasa dodonk,sadness
cinta datang   rencanakan cinta datang    pernah  waktu  tempat  cinta sejati semuanya terjadi  sengaja  satu detak jantung  satu irama   menghasilkan momen  penuh arti keseleocinta efekgabisatidur,love
sistem ppdb  pilihan sekolah pilihan  benar   dki dijabar  pilihan  seragamkan diseluruh propinsi jalur prestasi buktikan  terdaftar dinas kependidikan   barkot   piagam bila bohong langsung terblok,anger
   parnoan aku  gede   halu halu takut sitin gitu terbayang bayang tadi beraniin  kemarin mandi  keadaan gue  halangan  bayangkan sih serem  bunyi gue asli lemas  merinding banget padahal bukan  aneh aneh  langsung ngibrit,fear
tahukah kamu     papa merasa gagal membuat anaknya tersenyum  kamu diwisuda  seorang sarjana papa  orang pertama  berdiri  memberi tepuk tangan untukmu,love
zon jangan lihat bajunya  sekali sekali pegang burungnya liar  jinak,anger
kekuatan cinta  tak  pernah rapuh terhapus ruang  waktu kupercayakan kesetiaan  padamu sayang,love
morningside fazerdaze lagu nya  enaq didengarkan pas halodo alias summer jam pagi  sepedaan enak didengarkan pas suasana hati  bagus nya bikin semangats gue suka lucky girl little uneasy misread jennifer sama bedroom talks,happy
malam  kok sinyal koneksi internya jelek sekali  notifikasi sih mifi berwarna merah terus adapakah nanyaserius maukerja,anger
aku habis menonton aquietplace  seru heningnya bikin ketegangan meningkat bahkan  beberapa momen aku  tutup mulut   bersuara akhirnya bodoamat     hereditary gue   sini wk oya saran nih mbake bikin rumah dekat air teejun  lah,happy
waktu  merasa hidup  enak jadi  jauh  allah allah kasih  ujian ngebuat  ingat allah   dekeeeet  fix kelihatan allah sayang kamu  tegur  hambanya mulai jauh  tau dosa hambanya  penuh,love
 beburu cari penyedia baru mifi baru  kayak siput jaringannya  jam malam  gangguan suruh tunggu jam kedepan eh aisia kuota peuting ainggg gunana naonnnnnnn,anger
hyunmin dooong   racun banget  gueee kapal  paling tulus kapal  paling romantis  gue momen kecil   buat   bikin gonjang ganjing bodoh  disindir sindir kapal  wqwqwq gue sayang kapal  t,love
  pengalamanku  minim takut orang   percaya duluan  semester atas terus pas open recruitment kan biasanya  wawancara  anak angkata bawah suka minder  wah   sekalian mutualan ayo aku butuh positif people sep,fear
takut dosa serius sebenarnya aku   kayak teman aku  menel sama pacar nya    aku lebih takut  dosa dosa aku  pas sendiri begini banyak  kalau punya    punya ikatan apa,fear
akumencintaimu  disisimu sepiku hilang  sampingmu aku terjaga  bersamamu aku bahagia,love
selama   sedikit orang  memberi tau  berobat  sana  sana dipijet  sini  sini  saran tersebut cuma  iyakan aja bukannya  mau berusaha takut cuy orang  mijet bukan orang medis  mengerti anatomi pernah akupuntur sekali itupun sama dokter   sekali ,fear
 makin  mengenalnya paham sisi lainnya  kasar brengsek  punya hati suka memanfaatkan orang egois joke ing mesum   banyak sisi buruk lainnya   seorang phsyco  tak terduga,anger
 logika  gini  nya gue  teman gue  pernah dekat kamar     setan nongol anjir gara sih abang jadi nongol  setan gue takut,fear
 malam minggu tak  menakutkan balet asyik bersama orang hebat,happy
semoga allah terus memberikan rida  berkahnya buat   pernikahan   lebih  sekadar menggenapkan separuh agama   jadi dakwah buat banyak orang,happy
  bapak kos pelitnya setengah meninggal meja  pernah dipakai nongkrong  diminta  yaelah pak ngerti sedikit ngapah  duit pas pasan,anger
senang  menimba ilmu  guru besar semoga suatu     terima kasih prof benny and prof teddy,happy
     pulang lalu meninggalkan semuanya kemudian melupakan segalanya  hawa hawanya sepertinya  mulai terasa freet freet kamfreett nada pesan berbunyi  sms masuk,sadness
benarkah   waktu pagi  semilir angin bercampur embun  kurasakan langit langit  hitam  tak membiru cahaya mentari tak jua tiba  ufuk timur,sadness
gila takut banget gue kaget  gue  loncat larinya kaget bat hufh  habis  luar gue meminta temani satpam satpam bertanya  emang gue bilang pintunya   dikunci alasan doang gue takut kalau ngomogin langsung soalnya gais hufh end,fear
pusing qlo begini pilih  mana qlo begini at pt airmas asri,fear
halo mohon dibantu    menyerah  pengaduan   kantor cabang sabang jakarta pusat  lapor tanggal mei  masalahnya   tarik tunai rekening terdebet  uang  keluar katanya hari kerja   sekarang nihil,sadness
 tadi sejoli menyepakati berucap ikrar  sehidup semati  hadapan keluarga  orang tersayang  mengubah apa    masing masing  sang maha cinta   tempat  akhirnya sepasang manusia  bersatu   pelukan nya,love
 orang tua  bilang nak besok kalau beli baju jangan kaos pendek   beli baju  bagus   buat jamiyahan dirumah,sadness
bangun tidur banget cek handphone  pergantian schedule kalau besok  tugas terbang  china langsung meleeekk huaaa kok baru  gue takut mau tugas terbang,fear
deg degan sebenernya pertama   terjun  kelas  jenjangnya lebih tinggi  sebelumnya   sekolah  dulu sempat  takutin  siswa nyaaa takut iya    jalan ,fear
 berapa ribu kosa kata   hafal  lancar membaca jurnal  semoga terbiasa  biasa  pernah berusaha    sini,sadness
mencintai jaewon  menyayangi jaewon  jadi budak cinta jaewon  jadi istri  baik buat jaewon  request  maunya apa,love
beberapa orang tetap  menikmati hidup walaupun   pertemukan  pasangan   memiliki sahabat  banyak teman  orang terdekatnya  tak pernah merasa kekurangan kasih sayang,happy
balik  rumah badan jadi melar  coba  dikosan makan buah buat buka    cukup percuma deh menuruni berat badan  perantauan baliknya nimbun lemak ,sadness
 banyak   baca mangany  merasa kalau  remake amerika kayak powerrmarah cuih  baru rilis kmrn padahal manganya mantap bro  memang sejujurnya semacam thor dipakein baju ironman,happy
gue  melihat   salah  apa  dilakukan via valen kalau  tersinggung  diumbar  suka suka  kalau  selo  bodoh   suka suka   kamu  kalau  chat driver ojek online  sopan  merasa entitled kan buat mengamuk  sini wkwk,anger
sama kaaak pas lihat ibu badan usaha milik negara auranya  beda jadi takut  depannya gmn semoga  jahat segera lenyap  banyak muncul tokoh  benar berjuang buat negara,fear
ingat hepatitis berpotensi timbulkan dampak morbiditas  mortalitas termasuk penyakit kronis  silent killer serem kan,fear
iya semoga  karya terbaik mu  skripsi mu  lucua  mu  harapan aku  kamu  kesembuhanmu nold,happy
 ditanya alasan  aku mencintai  aku tak pernah  menjawab aku digerakkan  cinta  mencintai  bukan aku  menggerakkan cinta cintalah  menyatukan aku   bukan aku  menyatukan cinta  dirinya,love
produce versi indonesia pelatih dance agnes monica bisma smash cinta laura vokal bertha mas anang bunda maya rap younglex soimah mc irfan hakim gilang ramzi ayu dewi excited nih gue wkwkkwkwk,happy
katakan rindu padaku katakan cinta padaku bila memang   perasaan   ku sambut  pelukan mesra untukmu  kamu mau  menjadi kekasihku,love
ternyata aku  terjebak  ujian  sama ujian merindukanmu  bukan siapa kerinduan  menguji  tak  bertindak apa perlu kamu tau    yg ku maksud kamu cukup menguras hati,sadness
orang orang bilang sih yaelah janani   usah dibawa tegang gitu   orang  banyak tipe berbeda beda gue tau tipe diri gue   apa orangnya gampang setres maksimal jadiiii lebih baik  cegah   mengobati usaha  doloe,anger
juli selamat datang  palembang antho morgante afs belgia  lucia montini afs italia senang akhirnya bertemu kalian welcome to palembang,happy
 rumah alhamdulillah teryata bapak suami  masak capcay  bihun goreng  berangkat kerja tadi pagi kayak begini nih  bikin selalu cinta,love
maaf pak  rasa   punya etika  mengutarakan pendapat apa  bila  suka berdakwah  orang  berpendidikan berbeda    biasa,anger
menyakiti diri sendiri misalnya ngetik mas kangen dijawabnya emot tertawa doank menit kemudian  check  online     kelanjutan ky  hantam pentir  mending diam baik,anger
terlalu cinta anggaplah  semua wujud  sempat hidup  sini  aku cintai  aku sayangi mencoba melindungi jalan kisah  aku belajar banyak mengenai keputusan ketegasan rasa sungkan kenyamanan pertemanan kasih sayang  kebaikan,love
bagus tindakan  sangat hebat sebentar  tunjangan hakim jaksa  pensiunan naik  wiraswasta silakan gigit jari hambur kan utang duit to mencari dukungan jokowi tunjangan kinerja tni polri naik persen cair juli,anger
 makan bersama  berbincang  orang tersayang  terasa nikmat by me taichangoreng,happy
mungkin wajar kalau  orang islam  kesal dengar cewek berbusana minim  tengil berbicara pakai bahas arab  bahas tersebut bahas  cukup sakral buat orang islam    dipungkiri kalau orang arab  semuanya taat jadi wajar  punya tabiat   bahas arabnya bahasaarab,anger
 sih tetap salah  sih cowoknya sih la  bilang mau dijanjiin nikah kan jadi mungkin iya mbaknya  pikir panjang sama suka      bawa masalah virgin   berdarah gt pdhl  beberapa cewek  semua sekali  langsung berdarah lho aku dulu,anger
ha  benar  kalau bener astagfirullah masya allah naudzubillahminzaliq partai islam partai allah kelakuannya setaaan,anger
  dulu penyanyi dangdut   pakai baju seksi pas manggung   terima  kalau   chat kayak mas pesepak bola  cuma cara penyampaiannya diputar putar aja pokoknya pia palen paling salah pokokmen,sadness
terus pas   staisun nya  nih beliau marah dong  gue pakai gopay  bagaimana yak suka gue atuhlah  mau payment via apa  gue takut gue langsung kabur  masuk  stasiun nya,fear
punya beberapa kaos gildan cenderung lebih cepat buluk  jahitan rantainya   copot gitu  produksinya massal jadi qcnya sedikit kurang sepertinya sayang kan kalau design bagusnya enggak dibarengin kualitas kaosnya ,sadness
dilema mau testing prod version  prod environment mesti downtime  kalau  takut ganggu operasional aplikasi eksisting   jalan    bikin data kotor,fear
teringat dulu mengejar pak    annex bela in toefl  jakarta  persiapan samsek mengirim hasil toefl  bandung  mengumpulkan berkas        ,sadness
alamak kehebohan tiap malam   eyang   gadengerin  kencang semua suara suara sinetron vol up  akhirnya hafal jadwal sinetron sctv rcti  sore  malam jam pencapaian,sadness
ku ingat ayahku  berpulang hampir bulan lalu kalau  kesempatan sekali  rasanya aku  mau   waktu  kebuang bersama ayah,sadness
the best of dongeng  tidur terima kasih teh me purple you gbu terima kasih  bikin kobam  bawa perasaan malam terima kasih  bikin aku cinta  sama couple    aku  mau pindah on terima kasih  bikin keinginan punya pacarku muncul  makasih mau allah always bless you aamiin,happy
sekarang     menggantungkan   orang   berusaha mengenal  mencukupi apa   butuhkan sendiri sandaran   allah  orang tua   selalu yakin kelak   orang  mampu mengisi zona  lebih baru,happy
selalu menyimpan pemikiran kekhawatiran   diri sendiri  takut semua orang menampak baik  hingga lupa rasanya berkawan  melegakan,fear
parno sendiri kalau buka video  twitter kemarin malam ngelempar telepon genggam gara gara awal video gambar nissa sabyan pas akhirnya malah hantu  keluar hhh,fear
inti  thread  sebenarnya  mau mengucapkan selamat tanggal   buat kamu   mau berbagi rasa sayang  selalu sabar menghadapi    baru menyadari ternyata kamu  termasuk kado natal   meminta  tuhan dulu,love
hidup   petualangan ali semua orang memiliki petualangannya masing masing  jadilah seorang petualang  melakukan  terbaik ayah ali matahari,happy
  kebanyakan orang kalau  dibalas  late rep  bertanya udah punya pacar  udah taken y alah pacar mulu  otaknya sebelah gue,anger
 marak isu sexual harassment mulai  gitasav  via katanya    diam jadi  speakup biar masyarakat aware  peduli menurutkuuu apa  dilakukan via  bukan speakup  lebih  mempermalukan,sadness
 kangen kamu  memeluk kamu  berduaan sama kamu  aku tunggu kok  kamu balik love kamu sayang,love
oldmoneygakngerasain mau browsing   pakai paketan internet  kuotanya mb per hari  sinyal maksimum edge    hantui rasa khawatir kelewatan batas kuota  pulsa reguler takut kesedot,fear
pertama kali lihat  langsung penampakan  tempat    pernah lupa seumur hidup ternyata sejarahnya memang mengerikan  heran orang   pernah lihat sebelumnya kayak akupun  lihat coba deh kesana gih,fear
ikhlas yaa iyaa buk jawaban   keluar  mulut      samar   terdengar    kamar   kemudian diam  pikiran masing masing,sadness
 ferry julianto foto surat pemberitahuan tahunan  menjadikan jokowi was foto  malah memalukan masa iya petinggi  ketua partai jadi jongos ormas,fear
serius nanya kucing kalau bangun jamberapa  aku mengambil anak kucing  jalan terus aku sembunyikan  bawah kolong kursi  takut ketahuan bunda takutnya besok pagi bunda bangun  malah buang anak kucingnya,fear
my baby baik baik baik baik baik anak mama  cantik jangan jam engkau tinggalkan mama  sayang mama  kering tanpamu love kamu rien ku sayang,love
pantas  jalan  ditutup  syuting  prj,anger
akibat    uangmu  tak nampak orangpun cuek  pura  kenal jangankan manusia iblispun  mau lihat kamu  kebanyakan sifat manusia melebihi iblis serakah  rakus jadi selalu lah diam  tenang  tak dinilai  uang nasehat,sadness
pas mengerjakan thesis hampir tiap hari tertekan  sekarang  suka gelisah  kalau malam  tidur sama bangun tidur kayak  rasa takut gue lupa melakukan suatu   kelewatan suatu   pagi begini kadang jadi   tidur,fear
tau   rumah sakit ku ucap lekas sehat mas btw ku canggung chat sama laki laki  lebih tua hari    kabar kalau sih mas masuk iccu ku  kaget tau kabar beritanya  mendadak drop ,sadness
  kalau melihat orang  melakukan  serem  kalau melakukan sendiri berani kalau  melihat pasien  kayak jadi  melakukan apa  buat  gitu eaaaaaaa,happy
   memberi klarifikasi  mesjid  digusur kissfmmedan,anger
happy anniversary bulan  sayang semoga allah subhanahu wa taala mengasih  rezeki  banyak biar   cepat naik  pelaminan menjadi keluarga sakinah mawadah warohmah,love
saking takutnya sakit  macam macam selalu berusaha menghindari konflik  mencari ketenangan  sulit sekali   jadi takut,fear
jenniku  sanagat cantik nan menggemaskan  bayi aku sayang banget sama kamuuu ps imutan bayi  ,love
 dipikir pikir benar  sih kan  google maps  hnnggg  enggak  maksudku  kan  desa  kan takut menyasar terus aku hilang bagaimana,fear
negara  memikirkan bagaimana caranya mengembangkan kehidupan  jagat raya  luas  orang  memikirkan  beginian  menghabiskan energi  tenaga terbuang kamu waktu pantas negara   maju kalau meladeni  kayak gini,anger
   mengatur otak orang menjaga hati orang     berniat menghasut orang  membenci   berhasil   terima  kalau  terhasut  layak  lebih lama jadi teman,sadness
tiap meminta perawatan sama mama suka dibilangi macam    ketergantungan lah  banyak bahan kimia nya lah jadinya  suka buatkan masker  benar alami  bengkoang plain yoghurt kadang strawberry    efeknya lama mbak,sadness
  dilakukan papa  dudum diruang tamu  menunggumu pulang  hati  sangat khawatir   perasaab khawatir  berlarut larut  melihat putri kecilnya pulang larut malah hati papa  mengeras  papa memarahimu,fear
soal mahar  urusan partai bapak jangan bawa islam pak islam  agama  indah  cinta damai partai bapak cari mahar,anger
pernah dulu pas pulang  banyuwangi bisnya seram kayak begini  asli enggak  merem sama sekali  takut kalau sewaktu waktu menabrak,fear
menurutmu   seseorang selalu muncul dipikiran   selalu terbayang dipikiran   selalu  bicarakan  tulis dibuku diary  seseorang   membuat  jatuh cinta iya  jadi,love
 tau  cintanya  luar biasa dibalas   dicintainya pesona wanita   terlihat abu  matanya  tau  sayangnya  luar biasa dibalas   disayanginya   senyuman tulus   jatuh cinta    empunya senyum,love
anjir fitnah ,anger
untungnya  menemukan cowok  sayang banget sama aku  apa adanya aku segala baik bobrokku  lebih banyak kurangnya gini   ngungkapin apa   bersyukur bersyukur  bersyukur,happy
 kalau ditelisik   anjir  siap   bebet bobot bibit apanyalah kan sulit lulus kuliah  beloman mikirin gituan terlalu visioner bung,fear
 cinta pergi cinta  bertindak bagai jantung sebuah hubungan memberi denyut  hubungan   hidup hingga detik  aditia yudis,love
kehidupan terindah  membahagiakan  mana allah membuat  selalu  cinta nya   mana   orang tua   cintai selamat hari anak nasional terus berusaha  menjadi seorang anak   membahagiakan orangtua agama bangsa  negara azure,love
sekarang ku mengerti dulu waktu kuliah dipaksa lembur begadang  tugas  semata buat menyiapkan kamu lembur begadang kayak kuda  pekerjaan selesai on time  lesson learned honey,happy
terkadang  mendapatkan   tertentu  membutuhkan persetujuan  pihak manapun bondonekat bismillahirrahmanirrahim mydiary humancapitallife,happy
 bikin cuman buat masuk  my indihome  berbeda  tak  tagihan nya bagaimana solusinya  akun  penceng gmail com,anger
jangan pernah membohongi   memercayai kamu sebaliknya jangan percaya    berbohong  kamu terjemahanbebas pertanyaannya kalau aku lugu bagaimana dong kak aku enggak tahu  bohong apa enggak jadigalau,sadness
tante kiref tante aktif jugaa aku sering lihat tante muncul  grup sering memberi  makan perhatian dong   semangat terus  tante sehat terus aku sayang tante,love
makanya aku paham  mbak via vallen marah banget   direct message gitu   malah dibully cewek   bully apa  kalau  direct message kayak  dianggep sebuah pujian kali  soalnya kalau  digoda berarti  menarique ew,anger
tersulah    ku mau darimu   kamu berkata jujur   cinta  sengaja kamu bungkus  amarah bukankah kamu  berhasil mengalahkanku  pertama kali aku jatuh cinta  senyummu  terakhir izinkan aku meminjamnya sekali ,love
innalillahi wa inna ilaihi raji un mohon doanya teman ayahnya barusan  meninggal semoga diampuni segala dosa nya  keluarganya  beri keikhlasan  kekuatan amin  rabbalallaamiin,sadness
ayahku mau  bali  tadi aku kabari   terus ayah bilang kalo ayah wafat doakan  blabla sumpah aku jadi takut banget sama  namanya meninggal,fear
dilema banget anjir mau kentut  takut  keluar gakcuma gas mau berak   mules,fear
 manusia tadi  belajar apa   sukai  belajar menjadi gamer s hacking psycologhy tricky memperdalam anime menggambar it ect bukan cuma   mengubah sikap derjat  gaya berpakaian   sekolah,love
memilih pemimpin  ideal  islam  pemimpin  justru  mau  tunjuk  memimpin lah sekarang malah menunjuk hidung diri sendiri  ndaftar calon apa udu orang gemblung arane,anger
kamu ah aku benci semuanya,sadness
halo sayang siang yaaa semangat kerjanya jangan lupa makan makanan   aku bawain kalau cape istirahat  dulu sebentar baru lanjut kerja  me love kamu sok much,love
centil ribet abis tak tau malu cerewet parah teman usil koki terbaik sepanjang masa  paling sayang sama aku  bela membela mengantar kesana kemari       diungkapkan  kata kata wkwk,love
kasih sayang  ibu berikan bukanlah harta  melimpah bukan  rumah  mewah   doa tulus  hati  senyummu tetap merona sepanjang hidup  kamu jalani nak,love
diyana sakid hati  menggerogoti pensil  menghilangkan kesedihannha,sadness
jadi certnya kemarin pas ibdah  kesaksian sih ibu  berkali  selingkuhi sama suaminya  sih ibu tetap sabar awlnya  pkir bodoh   dislngkuhin berkali tetap diam,sadness
rumah instan sederhana sehat sayang mas imbuhnya kemudian mendaratkan kecupan singkat  atas bibir arsya   menarik diri arisha mengulum senyum  buru buru bersiap  pergi,love
pak   pastikan  terpilih   pemilihan presiden pesaing nya    proses demokrasi    berjalan  baik pede bures,happy
go seung jae sama song hyeri kapan jadiannya nih gue menunggu  tahu  sama akhir hubungan  huhu padahal seung jae munculnya cuma bentaran doang  berhasil merebut atensiku  mas choi myeong   ganteng,happy
 mba sekarang orang  hobi bongkar twit lama gue kadang  takut speakup cuma  kepikiran adakah twit gue dulu brppun    sempat menyinggung org,fear
  gue menyadari kekuatan emak  mendoakan anaknya  memang  salah satu anaknya diranah kesehatan mungkin doa gue lebih manjur  beliau jadi gue keterima  ekonomi  meninggalkan poltekkes bekos gabetah for some reasons,happy
sobatkenthel  duren sawit bilang bikin  indomie santai baik  lalu   bodohnya scroll lini masa  menemukan foto pocong  suzanna  membuat  takut  dapur,fear
workshop  bulan ramadhan semoga otak gue tercantol sama permendikbud dkk kurtilas ih kurtilas ternyata  ,sadness
 berbeda suku  agama marilah  jaga persatuan persaudaraan  jangan  adanya pemilihan presiden  bupati  terpecah belah jangan      saling menyapa   tetap bersatu padu,happy
watch this   sulit aku bahasakan  teman pergerakan inti nya pandang cadar  pilihan terlepas  cocok  budaya      muslim ah  toleransi,sadness
